,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
591,cord,,twist, The cord is all twisted .,4,0,cord desiressmokecord is capable oftie shoecord has propertyelasticcord is at locationsew roomcord is used fortie thing togethercord is made ofmetaltwist desiresplaytwist is capable ofcause frictiontwist has propertyfuntwist is at locationguitartwist is used formake rope,275
592,word,,twist, Do n't twist my words .,2,1,word desiresbe writeword is capable ofmean somethingword has propertybadword is at locationsentenceword is used forinsultword is made ofsoundtwist desiresplaytwist is capable ofcause frictiontwist has propertyfuntwist is at locationguitartwist is used formake rope,266
593,people,,uproot, The war uprooted many people .,2,1,people desiresbe freepeople is capable ofeatpeople has propertyselfishpeople is at locationbus stoppeople is used forworkpeople is made ofpersonuproot desiresnew homeuproot is capable ofmove to new stateuproot has propertybaduproot is at locationtreeuproot is used foruproot,276
594,democracy,,uproot, The vestiges of political democracy were soon uprooted .,7,1,democracy desiresdemocracydemocracy is capable ofchangedemocracy has propertygooddemocracy is at locationdemocracydemocracy is used forgoverndemocracy is made ofpersonuproot desiresnew homeuproot is capable ofmove to new stateuproot has propertybaduproot is at locationtreeuproot is used foruproot,304
595,vine,,uproot, They plan to uproot the vine that has spread all over the garden .,3,0,vine desiresflowervine is capable ofgrow in gardenvine has propertygreenvine is at locationforestvine is used forsupport treevine is made oftreeuproot desiresnew homeuproot is capable ofmove to new stateuproot has propertybaduproot is at locationtreeuproot is used foruproot,277
596,fortune,,vest, She vested her vast fortune in her two sons .,1,0,fortune desireswinfortune is capable ofcome truefortune has propertyfalsefortune is at locationchurchfortune is used forbuy thingfortune is made ofmoneyvest desiresshirtvest is capable ofcover torsovest has propertywear over shirtvest is at locationclosetvest is used forprotect torso,285
597,property,,vest, The property vests in the trustees .,2,0,property desiresmore moneyproperty is capable ofbe sellproperty has propertyexpensiveproperty is at locationtownproperty is used forlive inproperty is made ofbrickvest desiresshirtvest is capable ofcover torsovest has propertywear over shirtvest is at locationclosetvest is used forprotect torso,297
598,paris,,visit, Did you ever visit Paris ? .,3,0,paris desiresparisparis is capable ofbe in franceparis has propertyfull of beautiful personparis is at locationfranceparis is used forlive inparis is made ofstonevisit desiresbe with friendvisit is capable ofbe funvisit has propertyfunvisit is at locationdisneylandvisit is used forrelaxation,295
599,rage,,visit, The principal visited his rage on the students .,2,1,rage desireskillrage is capable ofanger animalrage has propertybadrage is at locationwarrage is used forrevengerage is made ofangervisit desiresbe with friendvisit is capable ofbe funvisit has propertyfunvisit is at locationdisneylandvisit is used forrelaxation,263
600,relative,,visit," Every summer , we visited our relatives in the country for a month .",4,0,relative desiresgood liferelative is capable ofequal equal equalrelative has propertyrelativerelative is at locationrelative houserelative is used formake moneyrelative is made ofnumbervisit desiresbe with friendvisit is capable ofbe funvisit has propertyfunvisit is at locationdisneylandvisit is used forrelaxation,319
601,illness,,visit," Every summer , we visited our relatives in the country for a month .",4,1,illness desiresbe cureillness is capable ofcause illnessillness has propertybadillness is at locationhospitalillness is used forkill personillness is made ofillnessvisit desiresbe with friendvisit is capable ofbe funvisit has propertyfunvisit is at locationdisneylandvisit is used forrelaxation,298
602,ball,,volley, They began to volley the tennis ball .,3,0,ball desiresflyball is capable ofrollball has propertyroundball is at locationtoy storeball is used forplay basketballball is made ofrubbervolley desiresfirevolley is capable offirevolley has propertyloudvolley is at locationwarvolley is used forkill person,260
603,curse,,volley, I heard him volley a string of curses .,3,1,curse desiresbe cast outcurse is capable ofanger godcurse has propertybadcurse is at locationbiblecurse is used formake someone angrycurse is made ofangervolley desiresfirevolley is capable offirevolley has propertyloudvolley is at locationwarvolley is used forkill person,275
604,pig,,wallow, pigs were wallowing in the mud .,2,0,pig desiresshitpig is capable ofbe good petpig has propertyvery smartpig is at locationfarmpig is used foreatpig is made ofpigwallow desiresdrownwallow is capable ofbe funwallow has propertysmellywallow is at locationbottom of seawallow is used foreat,253
605,success,,wallow, wallow in your success !,0,1,success desiresachievesuccess is capable ofcome in many formsuccess has propertyrewardsuccess is at locationsport eventsuccess is used forachieve goalsuccess is made ofsuccesswallow desiresdrownwallow is capable ofbe funwallow has propertysmellywallow is at locationbottom of seawallow is used foreat,300
606,yellow,,wear, She was wearing yellow that day .,2,0,yellow desiresbe burnyellow is capable ofmean goodyellow has propertyyellowyellow is at locationrainbowyellow is used forcoloryellow is made ofsugarwear desireslook nicewear is capable ofbe wearwear has propertyfunwear is at locationsuitcasewear is used forprotect your foot,276
607,smile,,wear, He always wears a smile .,2,1,smile desiresbe sharesmile is capable ofmake person happysmile has propertycontagioussmile is at locationmoviesmile is used formake friendsmile is made ofhappinesswear desireslook nicewear is capable ofbe wearwear has propertyfunwear is at locationsuitcasewear is used forprotect your foot,291
608,hair,,wear, wear one 's hair in a certain way .,0,0,hair desiresbe combhair is capable ofbe cuthair has propertycurlyhair is at locationyour headhair is used forwashhair is made ofwaterwear desireslook nicewear is capable ofbe wearwear has propertyfunwear is at locationsuitcasewear is used forprotect your foot,259
609,bullet,,whistle, The bullets whistled past him .,2,1,bullet desireskillbullet is capable ofbe fatalbullet has propertydangerousbullet is at locationgunbullet is used forkillbullet is made ofmetalwhistle desiresflywhistle is capable ofsound loudwhistle has propertyloudwhistle is at locationorchestrawhistle is used forplay,271
610,melody,,whistle, She whistled a melody .,1,0,melody desiressingmelody is capable ofplay pianomelody has propertybeautifulmelody is at locationjukeboxmelody is used forenjoymentmelody is made ofstringwhistle desiresflywhistle is capable ofsound loudwhistle has propertyloudwhistle is at locationorchestrawhistle is used forplay,282
611,optimism,,whistle, Her optimism whistled away these worries .,2,1,optimism desiresbe overcomeoptimism is capable ofbe falseoptimism has propertygoodoptimism is at locationoffice buildoptimism is used foroptimismoptimism is made ofoptimismwhistle desiresflywhistle is capable ofsound loudwhistle has propertyloudwhistle is at locationorchestrawhistle is used forplay,301
612,feeling,,wrestle, He wrestled all his life with his feeling of inferiority .,1,1,feeling desiresplay gamefeeling is capable ofincrease your sense of selffeeling has propertyuncomfortablefeeling is at locationyour fingerfeeling is used formake thingfeeling is made ofemotionwrestle desireswinwrestle is capable ofbe fun sportwrestle has propertydangerouswrestle is at locationwrestle teamwrestle is used forsport,331
613,decision,,wrestle, I wrestled with this decision for years .,1,1,decision desiresbe gooddecision is capable ofbe changedecision has propertyimportantdecision is at locationmeetdecision is used fordecidedecision is made ofdecisionwrestle desireswinwrestle is capable ofbe fun sportwrestle has propertydangerouswrestle is at locationwrestle teamwrestle is used forsport,303
614,child,,wrestle, The children wrestled in the garden .,2,0,child desiresplaychild is capable ofplay with toychild has propertyvery creativechild is at locationkindergartenchild is used forplay withchild is made ofclaywrestle desireswinwrestle is capable ofbe fun sportwrestle has propertydangerouswrestle is at locationwrestle teamwrestle is used forsport,298
615,person,,bow, He bowed before the King .,1,0,person desiresbe happyperson is capable ofbe good personperson has propertyselfishperson is at locationin busperson is used forplay withperson is made ofmaterialbow desiresbe giftbow is capable ofbe bowbow has propertydecorativebow is at locationboatbow is used fortie bow,273
616,person,,breathe, I can breathe better when the air is clean .,2,0,person desiresbe happyperson is capable ofbe good personperson has propertyselfishperson is at locationin busperson is used forplay withperson is made ofmaterialbreathe desireslivebreathe is capable ofhelp you livebreathe has propertyimportant to lifebreathe is at locationhospitalbreathe is used forlive,306
617,wine,,breathe, This rare Bordeaux must be allowed to breathe for at least 2 hours .,7,0,wine desiresbe lightwine is capable ofbe fermentwine has propertyserve coldwine is at locationwinerywine is used fordrinkwine is made offerment milkbreathe desireslivebreathe is capable ofhelp you livebreathe has propertyimportant to lifebreathe is at locationhospitalbreathe is used forlive,298
