,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
635,feeling,,palpitate, His heart palpitated .,2,1,feeling has property uncomfortable feeling is at location your finger feeling is used for make thing palpitate desires vomit. palpitate is at location stomach. palpitate is used for increase heart rate.  His heart palpitated .,37
636,man,,peep, He peeped at the woman through the window .,1,0,man has property male man is at location office man is used for love peep desires fly. peep is at location church. peep is used for let in light.  He peeped at the woman through the window .,39
637,painter,,portray," Goya wanted to portray his mistress , the Duchess of Alba .",3,0,"painter has property artistic painter is at location art gallery painter is used for paint portray desires person to believe. portray is at location movie. portray is used for portray character.  Goya wanted to portray his mistress , the Duchess of Alba .",46
638,finding,,preserve, We preserve these archeological findings .,1,0,finding has property fun finding is at location cave finding is used for find thing preserve desires good life. preserve is at location jar. preserve is used for preserve food.  We preserve these archeological findings .,37
639,ocean,,sail, We sailed the Atlantic .,1,0,ocean has property salty ocean is at location ocean ocean is used for fish sail desires wind. sail is at location boat. sail is used for sail.  We sailed the Atlantic .,33
640,woman,,sing, She was singing while she was cooking .,2,0,woman has property walk along beach woman is at location bed woman is used for have sex sing desires make music. sing is at location opera. sing is used for entertainment.  She was singing while she was cooking .,41
641,person,,stamp, stamp fruit extract the juice .,0,1,person has property selfish person is at location in bus person is used for play with stamp desires stamp. stamp is at location desk. stamp is used for mail letter.  stamp fruit extract the juice .,36
642,man,,swim, We had to swim for 20 minutes to reach the shore .,3,0,man has property male man is at location office man is used for love swim desires swim. swim is at location swim pool. swim is used for exercise.  We had to swim for 20 minutes to reach the shore .,43
643,woman,,talk, She talks a lot of nonsense .,1,0,woman has property walk along beach woman is at location bed woman is used for have sex talk desires person to understand. talk is at location conference. talk is used for communicate.  She talks a lot of nonsense .,40
644,person,,transform, He transformed into a monster .,1,1,person has property selfish person is at location in bus person is used for play with transform desires become more powerful. transform is at location zoo. transform is used for create new form of magic.  He transformed into a monster .,42
645,shot,,volley, Gun shots volleyed at the attackers .,2,0,shot has property dangerous shot is at location gun shot is used for kill person volley desires fire. volley is at location war. volley is used for kill person.  Gun shots volleyed at the attackers .,38
646,woman,,whistle, She whistled for her maid .,1,0,woman has property walk along beach woman is at location bed woman is used for have sex whistle desires fly. whistle is at location orchestra. whistle is used for play.  She whistled for her maid .,37
